"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","Age","log_MSRP","obs_number"
"Volkswagen","Cabrio","2002","regular",115,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",28,21,873,20833.3333333333,0,0,0,0,0,0,0,0,0,16,9.94430954705638,916
"Kia","Cadenza","2015","regular",293,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,19,1720,39350,0,0,1,0,0,0,0,0,0,3,10.5802512538455,917
"Kia","Cadenza","2016","regular",293,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,19,1720,37690,0,0,1,0,0,0,0,0,0,2,10.5371500862612,918
"Kia","Cadenza","2017","regular",290,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",28,20,1720,38456.6666666667,0,0,1,0,0,0,0,0,0,1,10.5572873452532,919
"Dodge","Caliber","2010","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",31,23,1851,17647.5,0,0,0,0,0,0,0,0,0,8,9.77834940926963,920
"Dodge","Caliber","2010","regular",172,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",29,23,1851,20275,0,0,0,0,0,0,0,0,0,8,9.91714387898361,921
"Dodge","Caliber","2010","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",27,23,1851,19027.5,0,0,0,0,0,0,0,0,0,8,9.85364058014155,922
"Dodge","Caliber","2011","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",27,23,1851,19602.5,0,0,0,0,0,0,0,0,0,7,9.88341238810508,923
"Dodge","Caliber","2012","regular",158,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",32,24,1851,18055,0,0,0,0,0,0,0,0,0,6,9.80117793371156,926
"Dodge","Caliber","2012","regular",158,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",27,23,1851,18765,0,0,0,0,0,0,0,0,0,6,9.83974871156912,927
"Ferrari","California","2012","regular",453,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",19,13,2774,195840,0,0,1,0,0,0,0,1,0,6,12.1850532783061,929
"Ferrari","California","2013","regular",483,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",19,13,2774,198190,0,0,1,0,0,0,0,1,0,5,12.1969814455184,930
"Ferrari","California","2014","regular",483,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",19,13,2774,198190,0,0,1,0,0,0,0,1,0,4,12.1969814455184,931
"Chevrolet","Camaro","2015","regular",580,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",19,14,1385,58105,1,0,1,0,0,0,0,0,0,3,10.970006997657,933
"Chevrolet","Camaro","2015","regular",426,"8","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",24,16,1385,38180,0,0,1,0,0,0,0,0,0,3,10.5500670972797,934
"Chevrolet","Camaro","2015","regular",505,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",19,13,1385,72305,1,0,1,0,0,0,0,0,0,3,11.1886485620489,935
"Chevrolet","Camaro","2015","regular",323,"6","MANUAL","rear wheel drive",2,"N/A","Midsize","car",28,17,1385,23705,0,0,0,0,0,0,0,0,0,3,10.0734412753362,936
"Chevrolet","Camaro","2015","regular",323,"6","AUTOMATIC","rear wheel drive",2,"N/A","Midsize","car",30,19,1385,25145,0,0,0,0,0,0,0,0,0,3,10.1324143486061,937
"Chevrolet","Camaro","2016","regular",275,"4","MANUAL","rear wheel drive",2,"Performance","Midsize","car",30,21,1385,31250,0,0,1,0,0,0,0,0,0,2,10.3497746551645,939
"Chevrolet","Camaro","2017","regular",455,"8","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",25,16,1385,42405,0,0,1,0,0,0,0,0,0,1,10.6550215587958,940
"Chevrolet","Camaro","2017","regular",275,"4","MANUAL","rear wheel drive",2,"Performance","Midsize","car",30,20,1385,30955,0,0,1,0,0,0,0,0,0,1,10.3402898159533,941
"Chevrolet","Camaro","2017","regular",650,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",20,14,1385,64140,1,0,1,0,0,0,0,0,0,1,11.0688234732471,943
"Toyota","Camry Hybrid","2015","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,40,2031,28987.5,0,0,0,0,0,1,0,0,0,3,10.2746199815638,944
"Toyota","Camry Hybrid","2016","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,40,2031,29067.5,0,0,0,0,0,1,0,0,0,2,10.2773759905428,946
"Toyota","Camry Hybrid","2016","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",39,43,2031,26790,0,0,0,0,0,1,0,0,0,2,10.1957839625387,947
"Toyota","Camry Hybrid","2017","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",38,42,2031,26790,0,0,0,0,0,1,0,0,0,1,10.1957839625387,948
"Toyota","Camry Hybrid","2017","regular",200,"4","AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","car",37,40,2031,29067.5,0,0,0,0,0,1,0,0,0,1,10.2773759905428,949
"Toyota","Camry Solara","2006","regular",225,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,18,2031,23873.3333333333,0,0,0,0,0,0,0,0,0,12,10.0805173548843,952
"Toyota","Camry Solara","2006","regular",157,"4","MANUAL","front wheel drive",2,"N/A","Midsize","car",30,21,2031,20277.5,0,0,0,0,0,0,0,0,0,12,9.9172671759445,953
"Toyota","Camry Solara","2007","regular",155,"4","MANUAL","front wheel drive",2,"N/A","Midsize","car",31,21,2031,21065,0,0,0,0,0,0,0,0,0,11,9.95536817441312,954
"Toyota","Camry Solara","2007","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,18,2031,29036.6666666667,0,0,0,0,0,0,0,0,0,11,10.2763146781448,955
"Toyota","Camry Solara","2007","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,18,2031,24565,0,0,0,0,0,0,0,0,0,11,10.1090779446027,957
"Toyota","Camry Solara","2008","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,18,2031,29286.6666666667,0,0,0,0,0,0,0,0,0,10,10.2848876288617,958
"Toyota","Camry Solara","2008","regular",155,"4","MANUAL","front wheel drive",2,"N/A","Midsize","car",31,21,2031,21315,0,0,0,0,0,0,0,0,0,10,9.96716632919931,960
"Toyota","Camry Solara","2008","regular",210,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,18,2031,24815,0,0,0,0,0,0,0,0,0,10,10.1192035880215,961
"Toyota","Camry","2015","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",35,25,2031,24320,0,0,0,0,0,0,0,0,0,3,10.0990543360801,962
"Toyota","Camry","2015","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",31,21,2031,31370,0,0,0,0,0,0,0,0,0,3,10.3536073011847,963
"Toyota","Camry","2015","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,2031,31370,0,0,1,0,0,0,0,0,0,3,10.3536073011847,964
"Toyota","Camry","2016","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",35,25,2031,24733.75,0,0,0,0,0,0,0,0,0,2,10.1159239867066,965
"Toyota","Camry","2016","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",31,21,2031,31370,0,0,1,0,0,0,0,0,0,2,10.3536073011847,966
"Toyota","Camry","2016","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",31,21,2031,31370,0,0,0,0,0,0,0,0,0,2,10.3536073011847,967
"Toyota","Camry","2017","regular",178,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",33,24,2031,24406.6666666667,0,0,0,0,0,0,0,0,0,1,10.1026115980061,968
"Toyota","Camry","2017","regular",268,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,2031,31370,0,0,0,0,0,0,0,0,0,1,10.3536073011847,969
"Toyota","Camry","2017","regular",268,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",30,21,2031,31370,0,0,1,0,0,0,0,0,0,1,10.3536073011847,970
"GMC","Canyon","2012","regular",185,"4","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",25,18,549,22855,0,0,0,0,0,0,0,0,0,6,10.0369251907658,971
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",21,16,549,29841.6666666667,0,0,0,0,0,0,0,0,0,6,10.3036609061985,973
"GMC","Canyon","2012","regular",185,"4","MANUAL","rear wheel drive",2,"N/A","Compact","truck",25,18,549,17490,0,0,0,0,0,0,0,0,0,6,9.76938456801265,974
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",23,17,549,29145,0,0,0,0,0,0,0,0,0,6,10.2800386504796,975
"GMC","Canyon","2012","regular",185,"4","AUTOMATIC","rear wheel drive",2,"N/A","Compact","truck",25,18,549,20455,0,0,0,0,0,0,0,0,0,6,9.9259826303635,976
"GMC","Canyon","2012","regular",185,"4","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",23,17,549,25460,0,0,0,0,0,0,0,0,0,6,10.1448638721114,977
"GMC","Canyon","2012","regular",242,"5","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",23,17,549,26470,0,0,0,0,0,0,0,0,0,6,10.1837672952211,979
"GMC","Canyon","2015","regular",200,"4","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",27,20,549,28343,0,0,0,0,0,0,0,0,0,3,10.2521353650875,980
"GMC","Canyon","2015","regular",305,"6","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",26,18,549,30066.6666666667,0,0,0,0,0,0,0,0,0,3,10.3111724173826,984
"GMC","Canyon","2016","regular",305,"6","AUTOMATIC","four wheel drive",4,"Diesel","Compact","truck",24,17,549,36415,0,0,0,0,0,0,1,0,0,2,10.502736056652,986
"GMC","Canyon","2016","regular",305,"6","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",24,17,549,35665,0,0,0,0,0,0,0,0,0,2,10.4819250947121,987
"GMC","Canyon","2016","regular",200,"4","MANUAL","rear wheel drive",4,"N/A","Compact","truck",26,19,549,22132.5,0,0,0,0,0,0,0,0,0,2,10.0048023954852,989
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","four wheel drive",4,"N/A","Compact","truck",25,19,549,30225,0,0,0,0,0,0,0,0,0,2,10.316424675483,990
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","rear wheel drive",4,"Diesel","Compact","truck",27,20,549,29245,0,0,0,0,0,0,1,0,0,2,10.2834638978771,991
"GMC","Canyon","2016","regular",200,"4","AUTOMATIC","rear wheel drive",4,"N/A","Compact","truck",27,20,549,26585,0,0,0,0,0,0,0,0,0,2,10.1881024259384,992
"Chevrolet","Captiva Sport","2013","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26120,0,0,0,1,0,0,0,0,1,5,10.1704565833904,993
"Chevrolet","Captiva Sport","2014","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26243.75,0,0,0,1,0,0,0,0,1,4,10.1751831444325,994
"Chevrolet","Captiva Sport","2015","flex",180,"4","AUTOMATIC","front wheel drive",4,"Crossover,Flex Fuel","Midsize","suv",28,20,1385,26253.75,0,0,0,1,0,0,0,0,1,3,10.1755641149595,995
"Dodge","Caravan","2005","regular",150,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","passenger_van",24,17,1851,18380,0,0,0,1,0,0,0,0,0,13,9.81901839590968,996
"Dodge","Caravan","2005","regular",180,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","passenger_van",24,17,1851,22225,0,0,0,0,0,0,0,0,0,13,10.0089730603821,998
"Dodge","Caravan","2006","regular",180,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Large","cargo_van",24,17,1851,20130,0,0,0,1,0,0,0,0,0,12,9.90996651863384,999
"Dodge","Caravan","2007","regular",170,"6","AUTOMATIC","front wheel drive",4,"N/A","Compact","passenger_van",24,17,1851,22995,0,0,0,0,0,0,0,0,0,11,10.043032079974,1002
"Dodge","Caravan","2007","regular",170,"6","AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","cargo_van",24,17,1851,20555,0,0,0,1,0,0,0,0,0,11,9.93085949933198,1003
"Dodge","Caravan","2007","regular",150,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Compact","passenger_van",24,17,1851,19055,0,0,0,1,0,0,0,0,0,11,9.85508481330796,1004
"Porsche","Carrera GT","2004","regular",605,"10","MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","car",15,9,1715,440000,0,1,1,0,0,0,0,1,0,14,12.9945300058944,1005
"Porsche","Carrera GT","2005","regular",605,"10","MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","car",15,9,1715,440000,0,1,1,0,0,0,0,1,0,13,12.9945300058944,1006
"Buick","Cascada","2016","regular",200,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,20,155,34565,0,0,0,0,0,0,0,0,0,2,10.4505968883794,1007
"Buick","Cascada","2017","regular",200,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,20,155,35398.3333333333,0,0,0,0,0,0,0,0,0,1,10.4744200170342,1008
"Cadillac","Catera","2001","regular",200,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",22,16,1624,31305,0,1,0,0,0,0,0,0,0,17,10.3515331081794,1009
"Chevrolet","Cavalier","2003","regular",140,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",30,22,1385,15463.3333333333,0,0,0,0,0,0,0,0,0,15,9.64622690907768,1011
"Chevrolet","Cavalier","2004","regular",140,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",33,23,1385,14421.25,0,0,0,0,0,0,0,0,0,14,9.5764580922415,1012
"Chevrolet","Cavalier","2004","regular",140,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",33,23,1385,16050,0,0,0,0,0,0,0,0,0,14,9.68346412855816,1013
"Chevrolet","Cavalier","2005","regular",140,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",33,23,1385,16203.3333333333,0,0,0,0,0,0,0,0,0,13,9.69297226137139,1014
"Porsche","Cayenne","2015","regular",520,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","suv",21,14,1715,113600,0,1,1,0,0,0,0,0,1,3,11.6404387852692,1017
"Porsche","Cayenne","2016","regular",440,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","suv",23,16,1715,95500,0,1,1,0,0,0,0,0,1,2,11.4668815264688,1019
"Porsche","Cayenne","2016","regular",520,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","suv",21,14,1715,114700,0,1,1,0,0,0,0,0,1,2,11.6500753031175,1021
"Porsche","Cayenne","2016","regular",300,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","suv",24,19,1715,58300,0,1,0,0,0,0,0,0,1,2,10.9733573723386,1022
"Porsche","Cayenne","2016","regular",570,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","suv",21,14,1715,157300,0,1,1,0,0,0,0,0,1,2,11.9659100890464,1023
"Porsche","Cayenne","2016","diesel",240,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","suv",29,20,1715,62300,0,1,0,0,0,0,1,0,1,2,11.0397167047755,1024
"Porsche","Cayenne","2017","regular",520,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","suv",21,14,1715,116500,0,1,1,0,0,0,0,0,1,1,11.6656465519879,1025
"Porsche","Cayenne","2017","regular",300,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","suv",24,18,1715,59600,0,1,0,0,0,0,0,0,1,1,10.9954108530534,1026
"Porsche","Cayenne","2017","regular",440,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","suv",23,16,1715,97200,0,1,1,0,0,0,0,0,1,1,11.4845259904485,1027
"Porsche","Cayenne","2017","regular",570,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,High-Performance","Midsize","suv",21,14,1715,159600,0,1,1,0,0,0,0,0,1,1,11.9804259639978,1028
"Porsche","Cayenne","2017","regular",420,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","suv",24,17,1715,76200,0,1,1,0,0,0,0,0,1,1,11.2411167416747,1029
"Porsche","Cayman S","2006","regular",295,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",26,18,1715,58900,0,1,1,0,0,0,0,0,0,12,10.9835963696397,1030
"Porsche","Cayman","2014","regular",275,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",30,20,1715,52600,0,1,1,0,0,0,0,0,0,4,10.8704713987258,1031
"Porsche","Cayman","2014","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,1715,63800,0,1,1,0,0,0,0,0,0,4,11.0635084693329,1032
"Porsche","Cayman","2015","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,1715,63800,0,1,1,0,0,0,0,0,0,3,11.0635084693329,1033
"Porsche","Cayman","2015","regular",340,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",26,19,1715,75200,0,1,1,0,0,0,0,0,0,3,11.2279065099379,1034
"Porsche","Cayman","2016","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",28,20,1715,64100,0,1,1,0,0,0,0,0,0,2,11.0681996429088,1036
"Porsche","Cayman","2016","regular",340,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",26,19,1715,75200,0,1,1,0,0,0,0,0,0,2,11.2279065099379,1037
"Volkswagen","CC","2015","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Midsize","car",32,21,873,33635,0,0,1,0,0,0,0,0,0,3,10.4233224704597,1039
"Volkswagen","CC","2015","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","car",31,22,873,35851.6666666667,0,0,1,0,0,0,0,0,0,3,10.4871453349518,1040
"Volkswagen","CC","2015","regular",280,"6","AUTOMATED_MANUAL","all wheel drive",4,"Performance","Midsize","car",25,17,873,43575,0,0,1,0,0,0,0,0,0,3,10.6822388703882,1041
"Volkswagen","CC","2016","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","car",31,22,873,35180,0,0,1,0,0,0,0,0,0,2,10.4682330182915,1042
"Volkswagen","CC","2016","regular",200,"4","MANUAL","front wheel drive",4,"Performance","Midsize","car",32,21,873,33112.5,0,0,1,0,0,0,0,0,0,2,10.4076661335803,1043
"Volkswagen","CC","2016","regular",280,"6","AUTOMATED_MANUAL","all wheel drive",4,"Performance","Midsize","car",25,17,873,44355,0,0,1,0,0,0,0,0,0,2,10.6999807209547,1044
"Volkswagen","CC","2017","regular",200,"4","AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","car",31,22,873,36147.5,0,0,1,0,0,0,0,0,0,1,10.4953630689023,1045
"Toyota","Celica","2003","regular",140,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","car",33,25,2031,18140,0,0,0,0,1,0,0,0,0,15,9.80587472366913,1046
"Toyota","Celica","2003","regular",180,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","car",29,20,2031,22005,0,0,1,0,1,0,0,0,0,15,9.99902497924519,1047
"Toyota","Celica","2003","regular",140,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","car",30,23,2031,17340,0,0,0,0,1,0,0,0,0,15,9.76077125033453,1049
"Toyota","Celica","2004","regular",140,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","car",30,23,2031,18552.5,0,0,0,0,1,0,0,0,0,14,9.82835982984429,1050
"Toyota","Celica","2004","regular",180,"4","AUTOMATIC","front wheel drive",2,"Hatchback,Performance","Compact","car",28,22,2031,23872.5,0,0,1,0,1,0,0,0,0,14,10.0804824478244,1051
"Toyota","Celica","2004","regular",140,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","car",33,25,2031,19352.5,0,0,0,0,1,0,0,0,0,14,9.87057688907887,1053
"Toyota","Celica","2005","regular",140,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","car",30,23,2031,17670,0,0,0,0,1,0,0,0,0,13,9.77962356531374,1054
"Toyota","Celica","2005","regular",180,"4","MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","car",30,21,2031,22335,0,0,1,0,1,0,0,0,0,13,10.0139102337862,1055
"Buick","Century","2003","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",26,18,155,21235,0,0,0,0,0,0,0,0,0,15,9.96340604274737,1058
"Buick","Century","2004","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",27,18,155,21815,0,0,0,0,0,0,0,0,0,14,9.99035308555771,1059
"Buick","Century","2005","regular",175,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",27,18,155,22040,0,0,0,0,0,0,0,0,0,13,10.0006142632669,1060
"Dodge","Challenger","2015","regular",375,"8","MANUAL","rear wheel drive",2,"Performance","Large","car",23,15,1851,35395,0,0,1,0,0,0,0,0,0,3,10.4743258462083,1061
"Dodge","Challenger","2015","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",23,14,1851,42095,1,0,1,0,0,0,0,0,0,3,10.6476842477718,1062
"Dodge","Challenger","2015","regular",305,"6","AUTOMATIC","rear wheel drive",2,"Performance","Large","car",30,19,1851,28495,0,0,1,0,0,0,0,0,0,3,10.2574839122691,1063
"Dodge","Challenger","2015","regular",707,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",22,13,1851,58295,1,0,1,0,0,0,0,0,0,3,10.9732716053674,1064
"Dodge","Challenger","2016","regular",375,"8","MANUAL","rear wheel drive",2,"High-Performance","Large","car",23,15,1851,35495,0,0,1,0,0,0,0,0,0,2,10.4771471204735,1065
"Dodge","Challenger","2016","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",23,14,1851,43328.3333333333,1,0,1,0,0,0,0,0,0,2,10.6765620494969,1066
"Dodge","Challenger","2016","regular",305,"6","AUTOMATIC","rear wheel drive",2,"Performance","Large","car",30,19,1851,28495,0,0,1,0,0,0,0,0,0,2,10.2574839122691,1067
"Dodge","Challenger","2016","regular",707,"8","AUTOMATIC","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",21,13,1851,65945,1,0,1,0,0,0,0,0,0,2,11.09657634026,1068
"Dodge","Challenger","2017","regular",375,"8","MANUAL","rear wheel drive",2,"High-Performance","Large","car",23,15,1851,37181.6666666667,0,0,1,0,0,0,0,0,0,1,10.5235710872386,1069
"Dodge","Challenger","2017","regular",485,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",23,14,1851,43495,1,0,1,0,0,0,0,0,0,1,10.6804012679416,1070
"Dodge","Challenger","2017","regular",707,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Large","car",21,13,1851,62495,1,0,1,0,0,0,0,0,0,1,11.0428418325243,1071
