"","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","obs_number"
"1329","Ford","Aerostar",1995,"regular unleaded",135,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Minivan",22,16,5657,2000,892
"1330","Ford","Aerostar",1995,"regular unleaded",135,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Passenger Minivan",22,15,5657,2000,893
"1331","Ford","Aerostar",1995,"regular unleaded",155,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",18,14,5657,2000,894
"1332","Ford","Aerostar",1995,"regular unleaded",135,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",22,15,5657,2000,895
"1333","Ford","Aerostar",1996,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Passenger Minivan",21,15,5657,2000,896
"1334","Ford","Aerostar",1996,"regular unleaded",155,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",19,13,5657,2000,897
"1335","Ford","Aerostar",1996,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",21,15,5657,2000,898
"1336","Ford","Aerostar",1996,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Minivan",22,16,5657,2000,899
"1337","Ford","Aerostar",1997,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Minivan",21,15,5657,2000,900
"1338","Ford","Aerostar",1997,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",22,15,5657,2000,901
"1339","Ford","Aerostar",1997,"regular unleaded",152,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",17,13,5657,2000,902
"1340","Ford","Aerostar",1997,"regular unleaded",140,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Passenger Minivan",22,15,5657,2000,903
"1341","Oldsmobile","Alero",2002,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",27,18,26,21737.5,904
"1343","Oldsmobile","Alero",2002,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",30,21,26,18705,905
"1344","Oldsmobile","Alero",2002,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,21612.5,906
"1346","Oldsmobile","Alero",2002,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",30,21,26,18830,907
"1349","Oldsmobile","Alero",2003,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,22135,908
"1350","Oldsmobile","Alero",2003,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",30,21,26,19060,909
"1351","Oldsmobile","Alero",2003,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",27,18,26,22260,910
"1352","Oldsmobile","Alero",2003,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",30,21,26,19060,911
"1357","Oldsmobile","Alero",2004,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",27,18,26,22660,912
"1358","Oldsmobile","Alero",2004,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",31,21,26,19460,913
"1359","Oldsmobile","Alero",2004,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,22535,914
"1360","Oldsmobile","Alero",2004,"regular unleaded",140,4,"AUTOMATIC","front wheel drive",2,"N/A","Midsize","Coupe",31,21,26,19460,915
"1365","Cadillac","Allante",1991,"regular unleaded",200,8,"AUTOMATIC","front wheel drive",2,"Luxury,Performance","Compact","Convertible",20,14,1624,2000,916
"1366","Cadillac","Allante",1992,"regular unleaded",200,8,"AUTOMATIC","front wheel drive",2,"Luxury,Performance","Compact","Convertible",20,14,1624,2234,917
"1367","Cadillac","Allante",1993,"regular unleaded",295,8,"AUTOMATIC","front wheel drive",2,"Luxury,Performance","Compact","Convertible",20,13,1624,2358,918
"1368","Audi","allroad quattro",2003,"regular unleaded",250,6,"MANUAL","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",21,14,3105,39950,919
"1369","Audi","allroad quattro",2003,"regular unleaded",250,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",20,15,3105,41000,920
"1370","Audi","allroad quattro",2004,"regular unleaded",300,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",19,14,3105,46950,921
"1371","Audi","allroad quattro",2004,"regular unleaded",250,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",20,15,3105,39950,922
"1372","Audi","allroad quattro",2004,"regular unleaded",250,6,"MANUAL","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",21,14,3105,39950,923
"1373","Audi","allroad quattro",2005,"regular unleaded",250,6,"MANUAL","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",21,14,3105,40250,924
"1374","Audi","allroad quattro",2005,"regular unleaded",300,8,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",19,14,3105,47250,925
"1375","Audi","allroad quattro",2005,"regular unleaded",250,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","Wagon",20,15,3105,40250,926
"1376","Audi","allroad",2014,"premium unleaded (recommended)",220,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",27,20,3105,44400,927
"1379","Audi","allroad",2015,"premium unleaded (recommended)",220,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",28,21,3105,45566.6666666667,928
"1382","Audi","allroad",2016,"premium unleaded (recommended)",220,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",28,21,3105,43750,929
"1384","BMW","ALPINA B6 Gran Coupe",2015,"premium unleaded (required)",540,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,16,3916,117300,930
"1385","BMW","ALPINA B6 Gran Coupe",2016,"premium unleaded (required)",600,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,15,3916,122200,931
"1386","BMW","ALPINA B6 Gran Coupe",2017,"premium unleaded (required)",600,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,15,3916,122500,932
"1387","BMW","ALPINA B7",2014,"premium unleaded (required)",540,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,16,3916,133250,933
"1388","BMW","ALPINA B7",2014,"premium unleaded (required)",540,8,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",25,16,3916,130250,934
"1391","BMW","ALPINA B7",2015,"premium unleaded (required)",540,8,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",25,16,3916,130250,935
"1392","BMW","ALPINA B7",2015,"premium unleaded (required)",540,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,16,3916,133250,936
"1395","BMW","ALPINA B7",2017,"premium unleaded (required)",600,8,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","Sedan",24,16,3916,137000,937
"1396","BMW","Alpina",2003,"premium unleaded (required)",375,8,"AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Convertible",19,13,3916,136900,938
"1397","Nissan","Altima Hybrid",2009,"regular unleaded",198,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",33,35,2009,26650,939
"1398","Nissan","Altima Hybrid",2010,"regular unleaded",158,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",33,35,2009,26780,940
"1399","Nissan","Altima Hybrid",2011,"regular unleaded",198,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",33,33,2009,26800,941
"1400","Nissan","Altima",2015,"regular unleaded",182,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",38,27,2009,24432.5,942
"1402","Nissan","Altima",2015,"regular unleaded",270,6,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",32,22,2009,30145,943
"1408","Nissan","Altima",2016,"regular unleaded",270,6,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",32,22,2009,30040,944
"1410","Nissan","Altima",2016,"regular unleaded",182,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",39,27,2009,24857.5,945
"1412","Nissan","Altima",2016,"regular unleaded",182,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",37,27,2009,24470,946
"1417","Nissan","Altima",2017,"regular unleaded",179,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",39,27,2009,24857.5,947
"1419","Nissan","Altima",2017,"regular unleaded",270,6,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",32,22,2009,30340,948
"1422","Nissan","Altima",2017,"regular unleaded",179,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",37,26,2009,24470,949
"1424","Kia","Amanti",2007,"regular unleaded",264,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",24,17,1720,25495,950
"1425","Kia","Amanti",2008,"regular unleaded",264,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",24,17,1720,25495,951
"1426","Kia","Amanti",2009,"regular unleaded",264,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",24,17,1720,26045,952
"1427","Mercedes-Benz","AMG GT",2016,"premium unleaded (required)",503,8,"AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Coupe",22,16,617,129900,953
"1428","Mercedes-Benz","AMG GT",2017,"premium unleaded (required)",503,8,"AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Coupe",22,16,617,131200,954
"1429","Mercedes-Benz","AMG GT",2017,"premium unleaded (required)",456,8,"AUTOMATIC","rear wheel drive",2,"Exotic,Factory Tuner,Luxury,High-Performance","Compact","Coupe",22,16,617,111200,955
"1430","Nissan","Armada",2014,"regular unleaded",317,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","4dr SUV",19,13,2009,43410,956
"1431","Nissan","Armada",2014,"regular unleaded",317,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","4dr SUV",18,12,2009,47110,957
"1436","Nissan","Armada",2015,"regular unleaded",317,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","4dr SUV",19,13,2009,45692.5,958
"1437","Nissan","Armada",2015,"regular unleaded",317,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","4dr SUV",18,12,2009,49192.5,959
"1444","Nissan","Armada",2017,"regular unleaded",390,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","4dr SUV",19,14,2009,50713.3333333333,960
"1446","Nissan","Armada",2017,"regular unleaded",390,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","4dr SUV",18,13,2009,53613.3333333333,961
"1450","Bentley","Arnage",2007,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",15,10,520,221990,962
"1451","Bentley","Arnage",2007,"premium unleaded (required)",500,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Factory Tuner,Luxury,High-Performance","Large","Sedan",15,10,520,242990,963
"1452","Bentley","Arnage",2007,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",14,10,520,263990,964
"1453","Bentley","Arnage",2008,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",15,9,520,263990,965
"1454","Bentley","Arnage",2008,"premium unleaded (required)",500,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Factory Tuner,Luxury,High-Performance","Large","Sedan",15,10,520,242990,966
"1455","Bentley","Arnage",2008,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",15,10,520,221990,967
"1456","Bentley","Arnage",2009,"premium unleaded (required)",500,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Factory Tuner,Luxury,High-Performance","Large","Sedan",14,10,520,258990,968
"1457","Bentley","Arnage",2009,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",14,10,520,224990,969
"1459","Bentley","Arnage",2009,"premium unleaded (required)",450,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","Sedan",15,9,520,267990,970
"1460","Chrysler","Aspen",2007,"regular unleaded",235,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","4dr SUV",17,13,1013,30935,971
"1461","Chrysler","Aspen",2007,"regular unleaded",235,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","4dr SUV",17,12,1013,33810,972
"1462","Chrysler","Aspen",2008,"regular unleaded",302,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","4dr SUV",19,14,1013,32905,973
"1463","Chrysler","Aspen",2008,"regular unleaded",302,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","4dr SUV",17,13,1013,35780,974
"1464","Chrysler","Aspen",2009,"regular unleaded",385,8,"AUTOMATIC","four wheel drive",4,"Hybrid","Large","4dr SUV",22,20,1013,45270,975
"1465","Chrysler","Aspen",2009,"regular unleaded",303,8,"AUTOMATIC","four wheel drive",4,"Performance","Large","4dr SUV",18,13,1013,37115,976
"1466","Chrysler","Aspen",2009,"regular unleaded",303,8,"AUTOMATIC","rear wheel drive",4,"Performance","Large","4dr SUV",19,14,1013,34730,977
"1467","Ford","Aspire",1995,"regular unleaded",63,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",38,31,5657,2000,978
"1469","Ford","Aspire",1995,"regular unleaded",63,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,31,5657,2000,979
"1470","Ford","Aspire",1996,"regular unleaded",63,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,29,5657,2000,980
"1471","Ford","Aspire",1996,"regular unleaded",63,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",38,29,5657,2000,981
"1472","Ford","Aspire",1997,"regular unleaded",63,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",38,29,5657,2000,982
"1473","Ford","Aspire",1997,"regular unleaded",63,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,29,5657,2000,983
"1474","Chevrolet","Astro Cargo",2003,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Minivan",21,15,1385,22050,984
"1475","Chevrolet","Astro Cargo",2003,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Cargo Minivan",18,14,1385,24450,985
"1476","Chevrolet","Astro Cargo",2004,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Cargo Minivan",18,14,1385,25195,986
"1477","Chevrolet","Astro Cargo",2004,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Minivan",19,14,1385,22695,987
"1478","Chevrolet","Astro Cargo",2005,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Minivan",20,15,1385,22930,988
"1479","Chevrolet","Astro Cargo",2005,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Cargo Minivan",18,14,1385,25430,989
"1480","Chevrolet","Astro",2003,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",16,12,1385,25690,990
"1481","Chevrolet","Astro",2003,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",19,14,1385,23690,991
"1482","Chevrolet","Astro",2004,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",16,12,1385,26195,992
"1483","Chevrolet","Astro",2004,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",19,14,1385,24195,993
"1484","Chevrolet","Astro",2005,"regular unleaded",190,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Passenger Minivan",20,14,1385,24430,994
"1485","Chevrolet","Astro",2005,"regular unleaded",190,6,"AUTOMATIC","all wheel drive",3,"N/A","Large","Passenger Minivan",16,12,1385,26430,995
"1486","Cadillac","ATS Coupe",2015,"flex-fuel (unleaded/E85)",321,6,"AUTOMATIC","rear wheel drive",2,"Flex Fuel,Luxury,High-Performance","Compact","Coupe",28,18,1624,47880,996
"1487","Cadillac","ATS Coupe",2015,"flex-fuel (unleaded/E85)",321,6,"AUTOMATIC","all wheel drive",2,"Flex Fuel,Luxury,High-Performance","Compact","Coupe",26,18,1624,49783.3333333333,997
"1488","Cadillac","ATS Coupe",2015,"premium unleaded (recommended)",272,4,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Coupe",31,21,1624,42986.25,998
"1489","Cadillac","ATS Coupe",2015,"premium unleaded (recommended)",272,4,"AUTOMATIC","all wheel drive",2,"Luxury,Performance","Compact","Coupe",29,20,1624,45026.25,999
"1500","Cadillac","ATS Coupe",2016,"premium unleaded (recommended)",272,4,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Coupe",31,22,1624,43241.25,1000
"1502","Cadillac","ATS Coupe",2016,"regular unleaded",335,6,"AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",30,20,1624,48220,1001
"1503","Cadillac","ATS Coupe",2016,"premium unleaded (recommended)",272,4,"AUTOMATIC","all wheel drive",2,"Luxury,Performance","Compact","Coupe",30,22,1624,45281.25,1002
"1507","Cadillac","ATS Coupe",2016,"regular unleaded",335,6,"AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",28,19,1624,50123.3333333333,1003
"1514","Cadillac","ATS Coupe",2017,"premium unleaded (recommended)",272,4,"AUTOMATIC","all wheel drive",2,"Luxury,Performance","Compact","Coupe",30,22,1624,41695,1004
"1515","Cadillac","ATS Coupe",2017,"premium unleaded (recommended)",272,4,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Coupe",31,22,1624,39495,1005
"1517","Cadillac","ATS Coupe",2017,"regular unleaded",335,6,"AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Compact","Coupe",30,20,1624,48245,1006
"1520","Cadillac","ATS Coupe",2017,"regular unleaded",335,6,"AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",27,19,1624,48995,1007
"1521","Cadillac","ATS-V",2016,"premium unleaded (recommended)",464,6,"MANUAL","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","Coupe",23,17,1624,62665,1008
"1522","Cadillac","ATS-V",2016,"premium unleaded (recommended)",464,6,"MANUAL","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Compact","Sedan",23,17,1624,60465,1009
"1523","Cadillac","ATS-V",2017,"premium unleaded (recommended)",464,6,"MANUAL","rear wheel drive",2,"Factory Tuner,Luxury,High-Performance","Compact","Coupe",23,16,1624,62895,1010
"1524","Cadillac","ATS-V",2017,"premium unleaded (recommended)",464,6,"MANUAL","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Compact","Sedan",23,16,1624,60695,1011
"1525","Cadillac","ATS",2015,"premium unleaded (recommended)",272,4,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Compact","Sedan",28,20,1624,42490,1012
"1526","Cadillac","ATS",2015,"premium unleaded (recommended)",272,4,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Compact","Sedan",30,21,1624,40715,1013
"1527","Cadillac","ATS",2015,"regular unleaded",202,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Compact","Sedan",33,21,1624,35277.5,1014
"1529","Cadillac","ATS",2015,"flex-fuel (unleaded/E85)",321,6,"AUTOMATIC","rear wheel drive",4,"Flex Fuel,Luxury,High-Performance","Compact","Sedan",28,18,1624,44538.3333333333,1015
"1534","Cadillac","ATS",2015,"flex-fuel (unleaded/E85)",321,6,"AUTOMATIC","all wheel drive",4,"Flex Fuel,Luxury,High-Performance","Compact","Sedan",26,18,1624,46238.3333333333,1016
"1541","Cadillac","ATS",2016,"regular unleaded",335,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",30,20,1624,44868.3333333333,1017
"1542","Cadillac","ATS",2016,"premium unleaded (recommended)",272,4,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",31,22,1624,40962.5,1018
"1545","Cadillac","ATS",2016,"regular unleaded",335,6,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,19,1624,46568.3333333333,1019
